Time_Stamp,Head_x,Head_y,Head_z,Neck__x,Neck_y,Neck_z,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_z,Right_Elbow_x,Right_Elbow_y,Right_Elbow_z,Right_Wrist_x,Right_Wrist_y,Right_Wrist_z,Right_Hand_x,Right_Hand_y,Right_Hand_z,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_z,Left_Elbow_x,Left_Elbow_y,Left_Elbow_z,Left_Wrist_x,Left_Wrist_y,Left_Wrist_z,Left_Hand_x,Left_Hand_y,Left_Hand_z
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52E+12,0.628011525,0.560993791,1.362824798,0.454871267,0.317795664,1.451117516,0.337854117,0.098958388,1.445273995,0.362827837,-0.074391425,1.355233073,0.368199527,-0.124574199,1.330135226,0.738198578,0.296481431,1.432263613,0.718798637,0.069996372,1.347324133,0.531810641,-0.085415095,1.245075583,0.428057492,-0.169872463,1.214239359,0.510977566,-0.033764433,1.407188892
1.52E+12,0.544418991,0.538166285,1.382147193,0.415744066,0.327437907,1.490063429,0.322335184,0.122044742,1.485192657,0.302909613,-0.045227021,1.414703131,0.296434432,-0.100984275,1.395317197,0.719089746,0.299366057,1.422538519,0.698963106,0.062447026,1.358811259,0.481841862,0.041544981,1.243916988,0.477172166,0.033160105,1.218604445,0.480870247,-0.038550198,1.418570518
1.52E+12,0.470555693,0.538252473,1.383630037,0.3810516,0.359285235,1.516563773,0.277849138,0.163793996,1.477406621,0.410508275,0.143095538,1.295542359,0.454727978,0.136196047,1.238835096,0.698261738,0.343227684,1.424404621,0.713135183,0.118960619,1.366621852,0.507665396,0.200897619,1.250084281,0.439175457,0.228209957,1.215152502,0.440954804,0.019109614,1.417238116
1.52E+12,0.394218922,0.551675379,1.379547834,0.321631938,0.352794528,1.499900222,0.225875109,0.149589822,1.412389398,0.354374915,0.212480724,1.277618527,0.397208184,0.233444363,1.236542463,0.651728272,0.340847731,1.414697647,0.702099025,0.104927421,1.353149295,0.646832466,-0.12728475,1.250593066,0.60773313,-0.180315852,1.210104227,0.407018155,0.011045414,1.413022757
1.52E+12,0.348848969,0.52483356,1.378000975,0.254736334,0.292686999,1.411004186,0.173522249,0.129235446,1.342610359,0.309245169,0.308298409,1.270075202,0.321043968,0.337047815,1.269104004,0.597191036,0.345684528,1.421281099,0.682093203,0.109676152,1.354744792,0.641107261,-0.123728067,1.250068784,0.598936796,-0.180599466,1.208481312,0.379840851,-0.011121057,1.388052225
1.52E+12,0.318438053,0.52572608,1.385380864,0.229025871,0.290495694,1.411324382,0.15130727,0.124754041,1.341008067,0.2372877,0.270789504,1.245394349,0.253361911,0.328658313,1.257621169,0.559678495,0.34759146,1.429703593,0.66404593,0.1168257,1.369591713,0.635550678,-0.118999988,1.262596726,0.60043776,-0.177644998,1.215647221,0.364190549,-0.012158497,1.380113959
1.52E+12,0.295931995,0.510474384,1.378969193,0.201303899,0.274889588,1.393991947,0.142172664,0.109013468,1.302517772,0.240230054,0.270737141,1.230526447,0.256656021,0.3298724,1.243020892,0.530783355,0.351803511,1.447269082,0.641713977,0.121964887,1.403874993,0.641797245,-0.123297118,1.319593191,0.609437346,-0.181139305,1.266793609,0.348276734,-0.023721399,1.367908359
1.52E+12,0.290659249,0.516862094,1.365659118,0.16127494,0.318013787,1.448247433,0.148531452,0.112668633,1.289879084,0.305095077,0.280393541,1.230829477,0.321537226,0.339587033,1.243336082,0.519067407,0.35095048,1.462723851,0.633217514,0.115135387,1.433807135,0.640608549,-0.119461298,1.351936102,0.617391407,-0.181913525,1.299443245,0.308337569,0.030466639,1.419349074
1.52E+12,0.296595603,0.519729018,1.360404491,0.164500475,0.314062238,1.428242803,0.167753667,0.11034029,1.271064639,0.317021608,0.26594007,1.227283716,0.333518952,0.325332165,1.239832401,0.517831028,0.345430255,1.476601005,0.628131032,0.100981399,1.446078897,0.646415591,-0.120312773,1.355324864,0.629910231,-0.1879334,1.306353331,0.30351007,0.02325491,1.41340971
1.52E+12,0.327850729,0.530211747,1.367231131,0.199087083,0.308282256,1.407515168,0.173704177,0.128024891,1.277875185,0.334899247,0.270555317,1.23599577,0.351425618,0.330051959,1.248566389,0.531438172,0.337172627,1.486693621,0.64589256,0.092976272,1.455359221,0.682703853,-0.088787958,1.370727301,0.663597047,-0.158944145,1.326210618,0.308996826,0.019169092,1.412529945
1.52E+12,0.416348964,0.569127977,1.419147015,0.275154889,0.309539407,1.429834485,0.230966628,0.142864257,1.304934144,0.361050099,0.290707439,1.254835844,0.377849132,0.351185501,1.267613888,0.615903735,0.334560573,1.515492916,0.712488472,0.085119396,1.471908212,0.690829515,-0.153335616,1.340254307,0.670212924,-0.222386867,1.292115331,0.364229947,0.022692699,1.446903825
1.52E+12,0.521114349,0.604225516,1.475582004,0.378308237,0.317394435,1.464099407,0.295685053,0.15626435,1.359035611,0.441198409,0.329384089,1.319283843,0.464139074,0.361592233,1.330076337,0.721490204,0.334470153,1.539868355,0.772223592,0.095328212,1.486805558,0.737954617,-0.098683901,1.399217606,0.711227357,-0.16523917,1.349029064,0.444669843,-0.001472354,1.430850148
1.52E+12,0.569992065,0.605386615,1.488755822,0.434882462,0.317981273,1.486534119,0.340139449,0.155284002,1.404639721,0.513217807,0.355445147,1.356806993,0.552367628,0.404938668,1.371649385,0.759553075,0.337708652,1.546020269,0.785820782,0.103556328,1.487962484,0.747703493,-0.109232381,1.411436081,0.72177875,-0.172754258,1.356795907,0.486836433,-0.000986456,1.457284331
1.52E+12,0.589265943,0.610428572,1.499559522,0.459890187,0.321477354,1.510000944,0.367870361,0.155390203,1.440361738,0.531670392,0.356330574,1.375539064,0.57088697,0.405908644,1.390406966,0.777572989,0.342874259,1.551150441,0.779056549,0.129854321,1.473490238,0.818090081,-0.05958353,1.491337419,0.800340831,-0.138894558,1.457965374,0.506246328,0.003037244,1.476704001
1.52E+12,0.571860313,0.615328193,1.523536205,0.454262018,0.319087058,1.513432026,0.360939384,0.155010805,1.447154999,0.525509357,0.35000518,1.375619769,0.564498365,0.399295598,1.390401721,0.777443528,0.340835482,1.55993104,0.793398142,0.115638413,1.492849827,0.782138526,-0.076204784,1.456724763,0.831681788,-0.115275383,1.470405102,0.503408492,0.002601383,1.480681062
1.52E+12,0.481070548,0.615548551,1.517958999,0.373336136,0.312362552,1.510474443,0.285256296,0.150583714,1.43472147,0.435414195,0.358916044,1.387105823,0.474175662,0.407918841,1.401801229,0.708538413,0.343766689,1.573916197,0.784852564,0.107940912,1.509607196,0.740858495,-0.131776154,1.409424186,0.715726852,-0.194449514,1.354822755,0.447534293,-0.008934172,1.46348834
1.52E+12,0.388864756,0.60625571,1.505413055,0.300068796,0.305374444,1.507564902,0.223185927,0.142971411,1.418710351,0.378950715,0.349332869,1.392190695,0.418106228,0.398833752,1.407035232,0.627699196,0.347407639,1.573434949,0.72005409,0.108968541,1.509508133,0.717754245,-0.130464092,1.399191856,0.696099043,-0.195295781,1.344211459,0.38875097,-0.011274142,1.458847284
1.52E+12,0.336008102,0.601155102,1.499598026,0.256401122,0.304137409,1.501632214,0.180299088,0.139373302,1.413545251,0.313976169,0.262568951,1.337535143,0.352857292,0.311722934,1.352275968,0.575873733,0.349738836,1.573600531,0.678369284,0.11357452,1.508402467,0.6883775,-0.122964621,1.387111425,0.673269153,-0.190208316,1.333843112,0.348983943,-0.017610218,1.44843328
1.52E+12,0.287728786,0.581409454,1.500897527,0.199007362,0.288348585,1.502379775,0.133983672,0.119420558,1.409982681,0.295706362,0.20997858,1.341448903,0.334245622,0.258700371,1.35605979,0.538445652,0.340233922,1.566292763,0.644172668,0.10260728,1.509373426,0.668209076,-0.133606315,1.386215091,0.658366919,-0.197095811,1.328536272,0.309183389,-0.03508909,1.451256156
1.52E+12,0.245762601,0.560273409,1.477959275,0.145893827,0.320070863,1.579530478,0.07300818,0.113007694,1.526387334,0.07435099,-0.012162372,1.36211431,0.130568355,-0.03789264,1.195845604,0.493831962,0.336336315,1.551373124,0.608999968,0.09659563,1.50553441,0.640901506,-0.144914791,1.384630203,0.639621556,-0.207920849,1.325894713,0.262942433,-0.00812884,1.485528946
1.52E+12,0.251217067,0.534394205,1.446099281,0.135359973,0.313270599,1.572044611,0.066850744,0.054395944,1.590047717,0.013431991,-0.151119769,1.450989604,0.006330742,-0.222835153,1.357678652,0.492066205,0.321002245,1.526014686,0.608330667,0.076426029,1.49488306,0.641802847,-0.166527733,1.367993593,0.640521824,-0.244389519,1.305397034,0.248207241,-0.018882263,1.488884687
1.52E+12,0.233800113,0.52194798,1.443700671,0.115858659,0.302576751,1.582742929,0.065372497,0.029482782,1.559731007,0.040866476,-0.1628941,1.43814683,0.044196203,-0.220481515,1.365875363,0.482286513,0.313339293,1.517293811,0.599076748,0.061598778,1.483212233,0.630102336,-0.182262421,1.344110847,0.633389652,-0.247190565,1.287593365,0.226760179,-0.031964753,1.498907328
1.52E+12,0.227418631,0.520598233,1.444057822,0.109905347,0.300875813,1.588895321,0.061226103,0.025139518,1.557943344,0.029126881,-0.165586606,1.435737371,0.041275561,-0.247692585,1.338816881,0.478073627,0.312653482,1.517982006,0.596695006,0.056216776,1.479821086,0.621642947,-0.17937009,1.339211226,0.628704965,-0.246850029,1.281179667,0.221515149,-0.035072308,1.50120151
1.52E+12,0.228715003,0.520134747,1.442237377,0.109586164,0.300311267,1.588296056,0.059167404,0.025577752,1.555730462,0.02833426,-0.165499598,1.434641123,0.040875196,-0.247884154,1.338046789,0.477574557,0.311639547,1.5186584,0.595269442,0.052520096,1.481040597,0.618716836,-0.180395141,1.338590503,0.62797457,-0.247467071,1.280426502,0.220880792,-0.039000697,1.502796292
1.52E+12,0.234006763,0.520666838,1.44092381,0.11147137,0.302768648,1.584413409,0.058111064,0.027731262,1.550568581,0.026496766,-0.163246289,1.428774238,0.038846564,-0.245103061,1.332334876,0.478276163,0.309584558,1.517471075,0.590934217,0.046829164,1.458635449,0.6213184,-0.193520427,1.295283318,0.623329878,-0.255439401,1.255579829,0.219218358,-0.040980328,1.500211716
1.52E+12,0.239330292,0.517795026,1.433386207,0.114084587,0.300575197,1.566971064,0.054854471,0.029336222,1.538411498,0.023347281,-0.161634907,1.418229818,0.037113998,-0.243962616,1.324154973,0.480676591,0.306845218,1.510426641,0.591571093,0.040919572,1.44385159,0.622047782,-0.193833053,1.288280129,0.622670054,-0.257381707,1.249630451,0.217062145,-0.042790651,1.488488197
1.52E+12,0.244384423,0.52511394,1.422864079,0.12319494,0.303547055,1.553649545,0.064455353,0.031195112,1.549036264,0.055799324,-0.173182636,1.461095333,0.071011722,-0.252257735,1.3990978,0.489088267,0.307070106,1.490298748,0.600941896,0.03602168,1.432788491,0.621108532,-0.192456424,1.286156774,0.62203145,-0.257531613,1.248650908,0.221263453,-0.047075883,1.478619456
1.52E+12,0.246631861,0.529800713,1.419864058,0.124671496,0.303217143,1.546383381,0.070742384,0.034434892,1.527452588,0.061871238,-0.17262277,1.442651629,0.078538656,-0.235838741,1.403892517,0.491519898,0.308087796,1.484660149,0.604093134,0.035255432,1.426624656,0.620959461,-0.191722423,1.284191847,0.621838629,-0.257005811,1.247677565,0.223033115,-0.047674574,1.475712419
1.52E+12,0.253491998,0.530388296,1.416233063,0.1262016,0.300772816,1.539843082,0.075647369,0.038997322,1.517527819,0.074173741,-0.169341579,1.431889415,0.020989899,-0.219643518,1.417659283,0.493611753,0.30633685,1.485523701,0.605115056,0.031017035,1.428539276,0.622413337,-0.19362098,1.283328533,0.621623158,-0.25875783,1.247026086,0.226480648,-0.049988508,1.470399141
1.52E+12,0.255190939,0.526811719,1.410042048,0.125683263,0.299242079,1.535069942,0.075568773,0.03742126,1.518067718,0.076731578,-0.177046239,1.447859406,0.006802656,-0.198082462,1.46210289,0.494182914,0.305226982,1.487962604,0.604608774,0.027703136,1.430273652,0.621931672,-0.192867935,1.285442352,0.622249067,-0.257627457,1.24881506,0.224947572,-0.054763846,1.469583035
1.52E+12,0.248809397,0.528023124,1.413120747,0.116589502,0.303078979,1.547038436,0.062825494,0.036389716,1.543815017,0.056050729,-0.165130913,1.435886502,0.053792473,-0.232304454,1.404002428,0.48598057,0.305140823,1.495063186,0.594330847,0.02804127,1.44048202,0.621087372,-0.196724921,1.28843832,0.621587753,-0.258957714,1.248862863,0.21588859,-0.062481605,1.473429918
1.52E+12,0.251254022,0.53763938,1.424569726,0.122640714,0.30337581,1.549190998,0.070428625,0.040576134,1.534731746,0.065614313,-0.157398015,1.418198228,0.06400954,-0.223389402,1.383453608,0.484300196,0.303951859,1.497826457,0.589661002,0.024268663,1.458499789,0.60714066,-0.190414652,1.312580228,0.600827336,-0.251738995,1.248267412,0.218764856,-0.066900365,1.466243863
1.52E+12,0.308792353,0.553720593,1.420487165,0.170214474,0.309631288,1.534730434,0.096493959,0.045346629,1.510795712,0.068794414,-0.163668573,1.39334774,0.05956123,-0.233340308,1.358309031,0.527999401,0.300542474,1.485787869,0.624403358,0.024629779,1.438016415,0.614976525,-0.188730627,1.278734446,0.602911413,-0.245339453,1.222287774,0.251541942,-0.068533704,1.450715899
1.52E+12,0.366748184,0.551134467,1.404484749,0.220886946,0.326580733,1.524023294,0.146924257,0.036811721,1.460822701,0.099322453,-0.175735086,1.368051291,0.095243566,-0.253777444,1.34774816,0.595469117,0.301746398,1.463373661,0.672253013,0.03074969,1.397830844,0.623324096,-0.176985934,1.256306171,0.601321161,-0.241009071,1.204751134,0.315890282,-0.059585355,1.437765598
1.52E+12,0.378990263,0.539596558,1.394109368,0.235044897,0.324690938,1.522720695,0.158527136,0.035774689,1.456637383,0.105413117,-0.177270845,1.367093325,0.102075219,-0.247090846,1.349027872,0.610112548,0.297339052,1.456354737,0.687330008,0.033979684,1.396081448,0.631526053,-0.171238273,1.258319139,0.605417967,-0.240318775,1.202817321,0.333201706,-0.063898578,1.440917611
1.52E+12,0.375202149,0.529124141,1.381837249,0.23722744,0.324318171,1.516685963,0.162550583,0.03801576,1.453364015,0.10697937,-0.176937848,1.366362572,0.101653993,-0.248473793,1.348724961,0.614802003,0.295218587,1.447479248,0.691928923,0.036387935,1.390709758,0.633229733,-0.172327384,1.256447315,0.607658207,-0.24521552,1.201135159,0.338370144,-0.064172298,1.442571878
1.52E+12,0.377623975,0.525926113,1.37773788,0.239473656,0.324065626,1.514682174,0.164300859,0.038360074,1.452711701,0.107525706,-0.177217394,1.365834594,0.101084858,-0.24954845,1.348534942,0.618018568,0.293857574,1.445575356,0.693597496,0.036404267,1.390885472,0.634357989,-0.171916977,1.256941795,0.608757317,-0.24549529,1.201903343,0.339796156,-0.064536721,1.442227364
1.52E+12,0.376803696,0.523301005,1.374509454,0.239565939,0.322954178,1.513902545,0.164760575,0.038593307,1.452239156,0.107367814,-0.177720189,1.365092039,0.100781664,-0.250055552,1.348474026,0.618353844,0.293726832,1.444559574,0.693677127,0.035176948,1.38950038,0.634667635,-0.171811581,1.256930113,0.609206736,-0.245634675,1.202372551,0.340417147,-0.064171031,1.441387057
1.52E+12,0.379581004,0.523176074,1.370308995,0.241334796,0.32452023,1.508099556,0.164670512,0.039697949,1.450544834,0.107419781,-0.177693978,1.364911079,0.100714505,-0.250185013,1.348565698,0.619323254,0.293513268,1.44344461,0.694251716,0.033933181,1.39002192,0.635989904,-0.172564968,1.260020256,0.609508336,-0.244812325,1.206372738,0.340897053,-0.063615672,1.440642834
1.52E+12,0.394563228,0.51934731,1.361517072,0.252077013,0.329155594,1.499361873,0.164467424,0.040415745,1.448441029,0.106866345,-0.179486752,1.363301635,0.100193709,-0.250795811,1.348656535,0.62849319,0.291268051,1.445604563,0.696012199,0.03006601,1.393301368,0.636641979,-0.174110368,1.260507941,0.609241486,-0.244411662,1.208380222,0.343520522,-0.063053899,1.440112233
1.52E+12,0.408446252,0.528026223,1.369720936,0.25570932,0.329724789,1.500412345,0.165222615,0.039743107,1.446979523,0.107378826,-0.180232763,1.362545133,0.099821709,-0.251274496,1.348627806,0.632672012,0.290364921,1.453984022,0.697355986,0.026274221,1.399959326,0.637040854,-0.173685297,1.263594031,0.609328926,-0.244252056,1.209211707,0.344773322,-0.062601753,1.438298106
1.52E+12,0.402855903,0.533702672,1.375823021,0.254324108,0.329550147,1.503613353,0.165500507,0.038020458,1.446568847,0.108136065,-0.18165043,1.361809134,0.10004627,-0.251883805,1.348628044,0.629131913,0.292153656,1.455010176,0.695975959,0.026195424,1.397982597,0.637451112,-0.174243987,1.263906002,0.609942675,-0.244013771,1.21021533,0.344363689,-0.062411085,1.438467622
1.52E+12,0.389182031,0.540454507,1.38736546,0.24910368,0.327375382,1.514032125,0.165661156,0.0369283,1.44829154,0.108593762,-0.181418076,1.36219418,0.100415275,-0.251512349,1.348621726,0.622932673,0.29426983,1.4546417,0.694301724,0.027432274,1.396799326,0.636655271,-0.174709395,1.262901306,0.608791471,-0.245399415,1.208983302,0.342108309,-0.06191542,1.438958049
1.52E+12,0.386923552,0.550568163,1.401594162,0.246870458,0.324241281,1.522188306,0.166940928,0.035150334,1.451355338,0.109123148,-0.180337012,1.363142133,0.100914039,-0.25147745,1.348513246,0.619856417,0.296253473,1.457157612,0.693051338,0.028679978,1.396371841,0.63605088,-0.174636036,1.261596441,0.607744217,-0.247211039,1.206488729,0.341623574,-0.061685696,1.438967705
1.52E+12,0.386542231,0.560302377,1.416370511,0.248762265,0.323706448,1.530077338,0.169783384,0.034756314,1.454713583,0.110911265,-0.177692935,1.365465522,0.103417546,-0.247271329,1.349201441,0.618549883,0.299542218,1.459919572,0.692429662,0.033311434,1.395680785,0.63532263,-0.174020216,1.258830428,0.6075176,-0.247553825,1.204425335,0.342984945,-0.061079998,1.439136267
1.52E+12,0.386991292,0.564497709,1.422262907,0.250565946,0.324140996,1.532191396,0.171858549,0.034913629,1.456138134,0.112043276,-0.175999284,1.366643906,0.103849038,-0.24716489,1.349036574,0.618734479,0.301555961,1.461338282,0.692889571,0.035568375,1.395059109,0.635065794,-0.173649743,1.257168531,0.608279824,-0.247508377,1.203367114,0.345547438,-0.060478702,1.439668059
1.52E+12,0.389981836,0.566087604,1.420462608,0.252702713,0.324490637,1.530883193,0.17264618,0.035478767,1.456126571,0.112283893,-0.175840631,1.366688967,0.103420898,-0.248484895,1.348660231,0.620609641,0.301734,1.459984899,0.693970144,0.035963122,1.393952012,0.635198593,-0.173392266,1.256384254,0.609128594,-0.247327611,1.20255661,0.34863326,-0.06028204,1.440531611
1.52E+12,0.397107005,0.571281135,1.42226851,0.256834835,0.323134243,1.527171254,0.173480541,0.035697743,1.455851316,0.112696163,-0.175648406,1.366735697,0.102952585,-0.249394566,1.348443747,0.622809827,0.301668346,1.46003294,0.694947779,0.035681669,1.393969774,0.635326207,-0.173328727,1.256110549,0.609680116,-0.24711673,1.202367187,0.351174742,-0.060668159,1.440154195
1.52E+12,0.401978642,0.575698078,1.42709744,0.258713096,0.323019803,1.527008414,0.174345359,0.03564734,1.455747008,0.113017552,-0.175484955,1.366854429,0.102858856,-0.249678075,1.348349571,0.624480307,0.301855296,1.461372018,0.696712911,0.037045378,1.395625114,0.635487437,-0.173142627,1.256190062,0.610147595,-0.24706164,1.202283621,0.352769494,-0.060801536,1.439651251
1.52E+12,0.405822247,0.578353167,1.43039906,0.26098457,0.322727948,1.527772188,0.175507292,0.036235649,1.456422329,0.113397583,-0.174884021,1.36712575,0.102788232,-0.250032306,1.348273754,0.626460373,0.301557124,1.4632231,0.697692871,0.0359792,1.396167755,0.635544956,-0.173208863,1.25616014,0.610679388,-0.24618116,1.202503204,0.35488975,-0.060486719,1.438865066
1.52E+12,0.409756005,0.580331326,1.432287216,0.263727635,0.322802067,1.528179169,0.176734477,0.03673926,1.456946254,0.114008524,-0.174265191,1.367467761,0.102844477,-0.250232399,1.348216653,0.62788415,0.301115274,1.464734554,0.698709249,0.035085499,1.396636724,0.635783553,-0.173393101,1.256187916,0.611093342,-0.246469408,1.202575684,0.357277006,-0.060515612,1.437997818
1.52E+12,0.411259651,0.582021415,1.433376193,0.264445931,0.322996795,1.527550578,0.17687574,0.036805216,1.456891537,0.114067495,-0.174458548,1.367382288,0.1026906,-0.250426501,1.348106503,0.628320992,0.300835252,1.464825034,0.698913217,0.034796812,1.396859169,0.635848165,-0.173337311,1.256210446,0.611278594,-0.245773315,1.20295465,0.357036978,-0.06100532,1.437877417
1.52E+12,0.41240114,0.583971441,1.434240818,0.26457119,0.323073745,1.526957154,0.176856235,0.036620077,1.456640005,0.114047505,-0.174881175,1.367188215,0.102421291,-0.250625402,1.348026395,0.628424108,0.300840557,1.464698315,0.698891342,0.034779795,1.396643639,0.635772049,-0.173163503,1.256021857,0.611116648,-0.245368421,1.202695727,0.35677743,-0.061476756,1.437519073
1.52E+12,0.411963791,0.586036146,1.43468523,0.263855428,0.323063135,1.526083112,0.176724195,0.03643496,1.456165314,0.113877617,-0.175377563,1.36692059,0.102207974,-0.250775456,1.347968459,0.627988577,0.301114112,1.463528156,0.698802352,0.034792945,1.395969629,0.635449469,-0.173354656,1.255249262,0.610917687,-0.244985059,1.202214718,0.356488913,-0.061789922,1.436740637
1.52E+12,0.411457062,0.587196469,1.434228778,0.260934651,0.322695434,1.523277998,0.175732911,0.036555566,1.454928041,0.11356584,-0.175980151,1.366485953,0.101990111,-0.250993073,1.347930551,0.626872063,0.300815225,1.462849855,0.698296845,0.034591973,1.395640492,0.635195971,-0.173030481,1.255198717,0.610438764,-0.245095581,1.201745272,0.355083466,-0.062188607,1.43572557
1.52E+12,0.407643974,0.59002924,1.435413957,0.255897909,0.323111087,1.519849539,0.173212588,0.036728438,1.452477694,0.113018662,-0.177357554,1.365679622,0.101938084,-0.251032799,1.347916126,0.623363256,0.300484866,1.462922573,0.696253777,0.034191106,1.395144582,0.635182917,-0.172282085,1.255501151,0.609766364,-0.24376592,1.20240593,0.350675821,-0.062621102,1.433306694
1.52E+12,0.407748729,0.594308555,1.440322638,0.250592142,0.32490778,1.516805768,0.17006667,0.036978889,1.448737383,0.111990973,-0.178818986,1.364524484,0.101960465,-0.251049399,1.347897291,0.620307922,0.301319152,1.464871407,0.694687843,0.036645897,1.395787477,0.63495332,-0.172702208,1.255025268,0.609290361,-0.244139671,1.202428818,0.346474707,-0.061511155,1.430151105
1.52E+12,0.407274425,0.59661448,1.441446185,0.247807667,0.325547695,1.514645815,0.168520033,0.036236823,1.446026802,0.111541972,-0.180631116,1.36364913,0.102000818,-0.251075268,1.34788096,0.617752969,0.30121243,1.464602232,0.69433701,0.04522115,1.398114562,0.634787142,-0.173075944,1.254598498,0.608964264,-0.244828969,1.202062607,0.342810512,-0.060603436,1.425321221
1.52E+12,0.404725909,0.601556182,1.440983176,0.244311631,0.326508731,1.508954763,0.166507035,0.036008783,1.443138719,0.110775195,-0.181948662,1.362552524,0.102048762,-0.251056075,1.347885489,0.612381458,0.302519143,1.459747791,0.691510379,0.045009762,1.393437743,0.63433069,-0.173434779,1.253517151,0.60873884,-0.245536938,1.201682687,0.340820074,-0.060276031,1.421499372
