Time Stamp,Time Stamp Unix,Low Noise Accelerometer X,Low Noise Accelerometer Y,Low Noise Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z
177281.8908691406,1501243246725.003,0.1195718621812482,9.587970008539509,0.03490409032929754,-0.9146341463414635,0.426829268292683,-1.402439024390244
177291.6564941406,1501243246725.003,0.1195641058407798,9.612066549208485,0.04734017768720683,-0.9146341463414635,0.4878048780487805,-1.463414634146342
177301.4221191406,1501243246725.003,0.1073713736650667,9.612310403852,0.04734261623364197,-0.9146341463414635,0.5487804878048781,-1.463414634146342
177311.1877441406,1501243246725.003,0.1071352753620208,9.588218740275893,0.04710169959788089,-0.9146341463414635,0.426829268292683,-1.463414634146342
177320.9533691406,1501243246725.003,0.1071352753620208,9.588218740275893,0.04710169959788089,-1.036585365853659,0.426829268292683,-1.402439024390244
177330.7189941406,1501243246725.999,0.1323703527955127,9.599762231498309,0.01063176865644649,-0.9756097560975611,0.3658536585365854,-1.585365853658537
177340.4846191406,1501243246725.999,0.1072610808540122,9.576168031394969,0.03478607055785214,-0.9146341463414635,0.3658536585365854,-1.646341463414634
177350.2502441406,1501243246725.999,0.1199337659762854,9.600010963234693,0.02282937792502986,-0.9756097560975611,0.4878048780487805,-1.402439024390244
177360.0158691406,1501243246725.999,0.1198157168247624,9.587965131446639,0.02270891960714933,-1.036585365853659,0.3048780487804879,-1.463414634146342
177369.7814941406,1501243246725.999,0.107497179157058,9.600259694971078,0.03502698719361321,-0.9146341463414635,0.3658536585365854,-1.280487804878049
177379.5471191406,1501243246725.999,0.09482449403478482,9.576416763131354,0.04698367982643549,-0.853658536585366,0.426829268292683,-1.341463414634146
177389.3127441406,1501243246725.999,0.1199337659762854,9.600010963234693,0.02282937792502986,-1.036585365853659,0.3048780487804879,-1.463414634146342
177399.0783691406,1501243246725.999,0.1196899113327711,9.600015840327563,0.03502454864717807,-1.097560975609756,0.3048780487804879,-1.402439024390244
177408.8439941406,1501243246727.005,0.1194538130297252,9.575924176751455,0.03478363201141699,-1.036585365853659,0.4878048780487805,-1.463414634146342
177418.6096191406,1501243246727.005,0.1194538130297252,9.575924176751455,0.03478363201141699,-1.097560975609756,0.4878048780487805,-1.463414634146342
177428.3752441406,1501243246727.005,0.1078590829520952,9.61230064966626,0.02295227478934554,-0.9756097560975611,0.4878048780487805,-1.463414634146342
177438.1408691406,1501243246727.005,0.1316387888649699,9.599776862776919,0.04721728082289114,-0.853658536585366,0.426829268292683,-1.524390243902439
177447.9064941406,1501243246727.005,0.1322445473035214,9.611812940379231,0.02294739769647526,-0.853658536585366,0.3658536585365854,-1.402439024390244
177457.6721191406,1501243246727.005,0.107497179157058,9.600259694971078,0.03502698719361321,-1.158536585365854,0.3048780487804879,-1.402439024390244
177467.4377441406,1501243246727.005,0.1077410338005723,9.600254817878207,0.022831816471465,-0.9756097560975611,0.5487804878048781,-1.341463414634146
177477.2033691406,1501243246727.005,0.09543025247333628,9.588452840733668,0.02271379670001961,-0.9146341463414635,0.4878048780487805,-1.524390243902439
177486.9689941406,1501243246728.001,0.1320084490004755,9.587721276803125,0.02270648106071418,-0.9756097560975611,0.4878048780487805,-1.524390243902439
177496.7346191406,1501243246728.001,0.1072533245135438,9.600264572063948,0.04722215791576143,-1.158536585365854,0.426829268292683,-1.524390243902439
177506.5002441406,1501243246728.001,0.1200518151278083,9.612056795022745,0.0229498362429104,-0.853658536585366,0.3048780487804879,-1.585365853658537
177516.2658691406,1501243246728.001,0.1196899113327711,9.600015840327563,0.03502454864717807,-0.7926829268292683,0.426829268292683,-1.463414634146342
177526.0314941406,1501243246728.001,0.1072533245135438,9.600264572063948,0.04722215791576143,-0.853658536585366,0.5487804878048781,-1.463414634146342
177535.7971191406,1501243246728.001,0.119209958386211,9.575929053844325,0.04697880273356521,-1.036585365853659,0.3048780487804879,-1.341463414634146
177545.5627441406,1501243246728.001,0.1196976676732395,9.575919299658585,0.02258846128926878,-0.853658536585366,0.426829268292683,-1.402439024390244
177555.3283691406,1501243246728.001,0.1076229846490494,9.588208986090153,0.02271135815358447,-1.097560975609756,0.4878048780487805,-1.463414634146342
177565.0939941406,1501243246728.001,0.1199337659762854,9.600010963234693,0.02282937792502986,-0.9756097560975611,0.4878048780487805,-1.402439024390244
177574.8596191406,1501243246728.996,0.1196899113327711,9.600015840327563,0.03502454864717807,-0.7926829268292683,0.4878048780487805,-1.707317073170732
177584.6252441406,1501243246728.996,0.119807960484294,9.612061672115615,0.03514500696505862,-0.853658536585366,0.426829268292683,-1.463414634146342
177594.3908691406,1501243246728.996,0.1200518151278083,9.612056795022745,0.0229498362429104,-0.853658536585366,0.2439024390243903,-1.524390243902439
177604.1564941406,1501243246728.996,0.1072533245135438,9.600264572063948,0.04722215791576143,-0.9146341463414635,0.3048780487804879,-1.402439024390244
177613.9221191406,1501243246728.996,0.1196976676732395,9.575919299658585,0.02258846128926878,-0.9756097560975611,0.3048780487804879,-1.707317073170732
177623.6877441406,1501243246728.996,0.1199415223167538,9.575914422565715,0.01039329056712056,-1.036585365853659,0.3658536585365854,-1.341463414634146
177633.4533691406,1501243246730.002,0.1076229846490494,9.588208986090153,0.02271135815358447,-0.9756097560975611,0.426829268292683,-1.341463414634146
177643.2189941406,1501243246730.002,0.1194538130297252,9.575924176751455,0.03478363201141699,-0.9146341463414635,0.426829268292683,-1.402439024390244
177652.9846191406,1501243246730.002,0.1200518151278083,9.612056795022745,0.0229498362429104,-0.9146341463414635,0.3048780487804879,-1.341463414634146
177662.7502441406,1501243246730.002,0.1074894228165896,9.624356235640054,0.0474630745515225,-0.9756097560975611,0.3658536585365854,-1.402439024390244
177672.5158691406,1501243246730.002,0.1195718621812482,9.587970008539509,0.03490409032929754,-0.9146341463414635,0.426829268292683,-1.463414634146342
177682.2814941406,1501243246730.002,0.1199337659762854,9.600010963234693,0.02282937792502986,-1.097560975609756,0.4878048780487805,-1.402439024390244
177692.0471191406,1501243246730.002,0.1323703527955127,9.599762231498309,0.01063176865644649,-0.9146341463414635,0.4878048780487805,-1.341463414634146
177701.8127441406,1501243246730.002,0.09483225037525322,9.552320222462376,0.0345475924685262,-1.036585365853659,0.3048780487804879,-1.341463414634146
177711.5783691406,1501243246730.998,0.1318826435084842,9.599771985684049,0.03502211010074293,-0.9756097560975611,0.426829268292683,-1.463414634146342
177721.3439941406,1501243246730.998,0.1322523036439898,9.587716399710255,0.01051131033856596,-1.097560975609756,0.3048780487804879,-1.646341463414634
177731.1096191406,1501243246730.998,0.1193280075377339,9.587974885632379,0.04709926105144575,-1.036585365853659,0.426829268292683,-1.463414634146342
177740.8752441406,1501243246730.998,0.1317568380164929,9.611822694564971,0.04733773914077169,-1.036585365853659,0.4878048780487805,-1.585365853658537
177750.6408691406,1501243246730.998,0.1199337659762854,9.600010963234693,0.02282937792502986,-1.097560975609756,0.4878048780487805,-1.646341463414634
177760.4064941406,1501243246730.998,0.1193357638782023,9.563878344963401,0.03466317369353646,-1.036585365853659,0.3658536585365854,-1.402439024390244
177770.1721191406,1501243246730.998,0.1076229846490494,9.588208986090153,0.02271135815358447,-0.9146341463414635,0.3658536585365854,-1.646341463414634
177779.9377441406,1501243246732.004,0.107497179157058,9.600259694971078,0.03502698719361321,-0.853658536585366,0.2439024390243903,-1.402439024390244
177789.7033691406,1501243246732.004,0.1314026905619241,9.575685199200811,0.04697636418713007,-0.853658536585366,0.4878048780487805,-1.463414634146342
177799.4689941406,1501243246732.004,0.131520739713447,9.587731030988865,0.04709682250501061,-0.9146341463414635,0.426829268292683,-1.402439024390244
177809.2346191406,1501243246732.004,0.1077410338005723,9.600254817878207,0.022831816471465,-1.036585365853659,0.2439024390243903,-1.463414634146342
177819.0002441406,1501243246732.004,0.1195718621812482,9.587970008539509,0.03490409032929754,-0.9756097560975611,0.3658536585365854,-1.402439024390244
177828.7658691406,1501243246732.004,0.1318903998489526,9.575675445015071,0.02258602274283364,-0.9756097560975611,0.3658536585365854,-1.463414634146342
177838.5314941406,1501243246732.004,0.1073791300055351,9.588213863183023,0.03490652887573268,-0.9146341463414635,0.3658536585365854,-1.341463414634146
177848.2971191406,1501243246732.004,0.1195796185217166,9.563873467870531,0.02246800297138825,-0.853658536585366,0.3658536585365854,-1.524390243902439
177858.0627441406,1501239646716.001,0.1442011811761886,9.58747742215961,0.02270404251427903,-0.853658536585366,0.426829268292683,-1.463414634146342
177867.8283691406,1501243247315.002,0.119807960484294,9.612061672115615,0.03514500696505862,-0.9756097560975611,0.3658536585365854,-1.402439024390244
177877.5939941406,1501243247315.998,0.119209958386211,9.575929053844325,0.04697880273356521,-0.853658536585366,0.3658536585365854,-1.585365853658537
177887.3596191406,1501243247315.998,0.1196899113327711,9.600015840327563,0.03502454864717807,-0.9756097560975611,0.3658536585365854,-1.402439024390244
177897.1252441406,1501243247317.004,0.1323703527955127,9.599762231498309,0.01063176865644649,-1.036585365853659,0.3048780487804879,-1.585365853658537
177906.8908691406,1501243247317.999,0.1076229846490494,9.588208986090153,0.02271135815358447,-0.9756097560975611,0.426829268292683,-1.463414634146342
177916.6564941406,1501243247317.999,0.1198157168247624,9.587965131446639,0.02270891960714933,-1.036585365853659,0.4878048780487805,-1.463414634146342
177926.4221191406,1501243247317.999,0.1196976676732395,9.575919299658585,0.02258846128926878,-0.9756097560975611,0.4878048780487805,-1.463414634146342
177936.1877441406,1501243247317.999,0.1195718621812482,9.587970008539509,0.03490409032929754,-1.097560975609756,0.4878048780487805,-1.463414634146342
177945.9533691406,1501243247318.995,0.1201698642793312,9.624102626810799,0.02307029456079093,-0.9756097560975611,0.426829268292683,-1.280487804878049
177955.7189941406,1501243247318.995,0.1196899113327711,9.600015840327563,0.03502454864717807,-0.9756097560975611,0.3658536585365854,-1.463414634146342
177965.4846191406,1501243247318.995,0.1193280075377339,9.587974885632379,0.04709926105144575,-1.097560975609756,0.4878048780487805,-1.402439024390244
177975.2502441406,1501243247318.995,0.1195718621812482,9.587970008539509,0.03490409032929754,-0.9756097560975611,0.3658536585365854,-1.646341463414634
177985.0158691406,1501243247320.001,0.1199337659762854,9.600010963234693,0.02282937792502986,-0.853658536585366,0.4878048780487805,-1.402439024390244
177994.7814941406,1501243247320.001,0.1077487901410407,9.576158277209229,0.0103957291135557,-1.036585365853659,0.426829268292683,-1.402439024390244
178004.5471191406,1501243247320.001,0.1075049354975264,9.576163154302099,0.02259089983570392,-1.219512195121951,0.3048780487804879,-1.402439024390244
178014.3127441406,1501243247320.001,0.1077332774601039,9.624351358547184,0.03526790382937429,-0.853658536585366,0.3048780487804879,-1.341463414634146
178024.0783691406,1501243247320.997,0.1195718621812482,9.587970008539509,0.03490409032929754,-0.9146341463414635,0.3658536585365854,-1.402439024390244
178033.8439941406,1501243247320.997,0.1195718621812482,9.587970008539509,0.03490409032929754,-0.9756097560975611,0.3658536585365854,-1.524390243902439
178043.6096191406,1501243247322.002,0.106899177058975,9.564127076699785,0.04686078296211982,-1.097560975609756,0.3658536585365854,-1.341463414634146
178053.3752441406,1501243247322.002,0.1072610808540122,9.576168031394969,0.03478607055785214,-1.036585365853659,0.3658536585365854,-1.524390243902439
178063.1408691406,1501243247322.998,0.1077410338005723,9.600254817878207,0.022831816471465,-0.9146341463414635,0.2439024390243903,-1.463414634146342
178072.9064941406,1501243247322.998,0.1198157168247624,9.587965131446639,0.02270891960714933,-0.9146341463414635,0.4878048780487805,-1.463414634146342
178082.6721191406,1501243247324.004,0.1199337659762854,9.600010963234693,0.02282937792502986,-0.9146341463414635,0.5487804878048781,-1.585365853658537
178092.4377441406,1501243247324.004,0.1199260096358169,9.624107503903669,0.03526546528293915,-0.9146341463414635,0.426829268292683,-1.524390243902439
178102.2033691406,1501243247324.004,0.1072610808540122,9.576168031394969,0.03478607055785214,-1.036585365853659,0.3658536585365854,-1.341463414634146
178111.9689941406,1501243247324.004,0.09554830162485921,9.600498672521722,0.02283425501790014,-0.9146341463414635,0.4878048780487805,-1.524390243902439
178121.7346191406,1501243247325,0.1076229846490494,9.588208986090153,0.02271135815358447,-0.9146341463414635,0.3658536585365854,-1.402439024390244
178131.5002441406,1501243247325,0.1199337659762854,9.600010963234693,0.02282937792502986,-0.9756097560975611,0.3658536585365854,-1.341463414634146
178141.2658691406,1501243247325,0.1196899113327711,9.600015840327563,0.03502454864717807,-1.097560975609756,0.3048780487804879,-1.402439024390244
178151.0314941406,1501243247325,0.1072610808540122,9.576168031394969,0.03478607055785214,-0.9146341463414635,0.426829268292683,-1.585365853658537
178160.7971191406,1501243247325,0.107497179157058,9.600259694971078,0.03502698719361321,-0.853658536585366,0.426829268292683,-1.524390243902439
178170.5627441406,1501243247325.996,0.1077410338005723,9.600254817878207,0.022831816471465,-0.9756097560975611,0.4878048780487805,-1.341463414634146
178180.3283691406,1501243247325.996,0.1320006926600071,9.611817817472101,0.03514256841862348,-0.9756097560975611,0.426829268292683,-1.463414634146342
178190.0939941406,1501243247325.996,0.1314026905619241,9.575685199200811,0.04697636418713007,-0.9146341463414635,0.426829268292683,-1.463414634146342
178199.8596191406,1501243247325.996,0.1071430317024892,9.564122199606915,0.0346656122399716,-0.853658536585366,0.3658536585365854,-1.402439024390244
178209.6252441406,1501243247325.996,0.1078590829520952,9.61230064966626,0.02295227478934554,-0.9756097560975611,0.3658536585365854,-1.646341463414634
178219.3908691406,1501243247327.002,0.119807960484294,9.612061672115615,0.03514500696505862,-0.853658536585366,0.3048780487804879,-1.402439024390244
178229.1564941406,1501243247327.002,0.1196899113327711,9.600015840327563,0.03502454864717807,-0.853658536585366,0.426829268292683,-1.463414634146342
178238.9221191406,1501243247327.002,0.1322445473035214,9.611812940379231,0.02294739769647526,-0.9146341463414635,0.426829268292683,-1.524390243902439
178248.6877441406,1501243247327.002,0.1072533245135438,9.600264572063948,0.04722215791576143,-1.036585365853659,0.4878048780487805,-1.585365853658537
178258.4533691406,1501243247327.002,0.1199337659762854,9.600010963234693,0.02282937792502986,-0.9756097560975611,0.4878048780487805,-1.585365853658537
178268.2189941406,1501243247327.997,0.1075049354975264,9.576163154302099,0.02259089983570392,-0.9146341463414635,0.426829268292683,-1.280487804878049
178277.9846191406,1501243247327.997,0.1073868863460035,9.564117322514045,0.02247044151782339,-1.097560975609756,0.3658536585365854,-1.585365853658537
178287.7502441406,1501243247327.997,0.1078590829520952,9.61230064966626,0.02295227478934554,-0.9756097560975611,0.426829268292683,-1.524390243902439
178297.5158691406,1501243247327.997,0.1317568380164929,9.611822694564971,0.04733773914077169,-0.9756097560975611,0.3658536585365854,-1.463414634146342
178307.2814941406,1501243247327.997,0.1199337659762854,9.600010963234693,0.02282937792502986,-0.9146341463414635,0.426829268292683,-1.463414634146342
178317.0471191406,1501243247327.997,0.1072533245135438,9.600264572063948,0.04722215791576143,-0.9146341463414635,0.4878048780487805,-1.524390243902439
178326.8127441406,1501243247329.003,0.1201776206197996,9.600006086141823,0.01063420720288164,-1.097560975609756,0.4878048780487805,-1.402439024390244
178336.5783691406,1501243247329.003,0.1072533245135438,9.600264572063948,0.04722215791576143,-1.036585365853659,0.6097560975609757,-1.341463414634146
178346.3439941406,1501243247329.003,0.1316543015459067,9.551583781438962,0.02234510610707256,-0.9146341463414635,0.3048780487804879,-1.524390243902439
178356.1096191406,1501243247329.003,0.1441934248357202,9.611573962828587,0.03514012987218832,-0.853658536585366,0.3048780487804879,-1.646341463414634
178365.8752441406,1501243247329.003,0.1202879134308541,9.636148458598854,0.02319075287867148,-0.7926829268292683,0.2439024390243903,-1.524390243902439
178375.6408691406,1501243247329.999,0.1322445473035214,9.611812940379231,0.02294739769647526,-1.097560975609756,0.5487804878048781,-1.463414634146342
178385.4064941406,1501243247329.999,0.1075049354975264,9.576163154302099,0.02259089983570392,-1.097560975609756,0.3048780487804879,-1.402439024390244
178395.1721191406,1501243247329.999,0.1075049354975264,9.576163154302099,0.02259089983570392,-0.7926829268292683,0.426829268292683,-1.463414634146342
178404.9377441406,1501243247329.999,0.1198157168247624,9.587965131446639,0.02270891960714933,-1.036585365853659,0.426829268292683,-1.341463414634146
178414.7033691406,1501243247329.999,0.09566635077638214,9.612544504309774,0.02295471333578068,-0.853658536585366,0.426829268292683,-1.463414634146342
178424.4689941406,1501243247329.999,0.1195718621812482,9.587970008539509,0.03490409032929754,-1.097560975609756,0.426829268292683,-1.341463414634146
178434.2346191406,1501243247329.999,0.1077410338005723,9.600254817878207,0.022831816471465,-0.9756097560975611,0.4878048780487805,-1.463414634146342
178444.0002441406,1501243247331.005,0.1196899113327711,9.600015840327563,0.03502454864717807,-0.853658536585366,0.3658536585365854,-1.524390243902439
178453.7658691406,1501243247331.005,0.1196899113327711,9.600015840327563,0.03502454864717807,-0.9146341463414635,0.4878048780487805,-1.463414634146342
178463.5314941406,1501239647310.999,0.1318826435084842,9.599771985684049,0.03502211010074293,-0.9756097560975611,0.426829268292683,-1.524390243902439
178473.2971191406,1501243247952.999,0.1193357638782023,9.563878344963401,0.03466317369353646,-0.9756097560975611,0.4878048780487805,-1.524390243902439
178483.0627441406,1501243247952.999,0.1198157168247624,9.587965131446639,0.02270891960714933,-0.7317073170731708,0.3658536585365854,-1.341463414634146
178492.8283691406,1501243247954.005,0.1077410338005723,9.600254817878207,0.022831816471465,-0.853658536585366,0.3658536585365854,-1.585365853658537
178502.5939941406,1501243247954.005,0.1198157168247624,9.587965131446639,0.02270891960714933,-1.036585365853659,0.4878048780487805,-1.524390243902439
178512.3596191406,1501243247955.001,0.1196899113327711,9.600015840327563,0.03502454864717807,-1.158536585365854,0.3048780487804879,-1.524390243902439
178522.1252441406,1501243247955.001,0.1077410338005723,9.600254817878207,0.022831816471465,-1.097560975609756,0.426829268292683,-1.524390243902439
178531.8908691406,1501243247955.996,0.1321264981519984,9.599767108591179,0.02282693937859472,-0.7926829268292683,0.3658536585365854,-1.463414634146342
178541.6564941406,1501243247955.996,0.1073868863460035,9.564117322514045,0.02247044151782339,-1.097560975609756,0.426829268292683,-1.341463414634146
178551.4221191406,1501243247957.002,0.1072610808540122,9.576168031394969,0.03478607055785214,-0.9146341463414635,0.3048780487804879,-1.524390243902439
178561.1877441406,1501243247957.998,0.1199337659762854,9.600010963234693,0.02282937792502986,-0.9146341463414635,0.426829268292683,-1.463414634146342
178570.9533691406,1501243247957.998,0.1198157168247624,9.587965131446639,0.02270891960714933,-0.9756097560975611,0.4878048780487805,-1.524390243902439
178580.7189941406,1501243247959.004,0.1198157168247624,9.587965131446639,0.02270891960714933,-0.853658536585366,0.3658536585365854,-1.402439024390244
178590.4846191406,1501243247959.004,0.1075049354975264,9.576163154302099,0.02259089983570392,-0.853658536585366,0.6097560975609757,-1.524390243902439
178600.2502441406,1501243247959.004,0.1316387888649699,9.599776862776919,0.04721728082289114,-0.9146341463414635,0.4878048780487805,-1.463414634146342
178610.0158691406,1501243247959.004,0.1317645943569613,9.587726153895995,0.0349016517828624,-1.036585365853659,0.3658536585365854,-1.402439024390244
178619.7814941406,1501243247959.004,0.1073791300055351,9.588213863183023,0.03490652887573268,-0.7926829268292683,0.5487804878048781,-1.402439024390244
178629.5471191406,1501243247960,0.1322523036439898,9.587716399710255,0.01051131033856596,-1.158536585365854,0.426829268292683,-1.585365853658537
178639.3127441406,1501243247960,0.1316465452054383,9.575680322107941,0.03478119346498185,-0.9756097560975611,0.3658536585365854,-1.463414634146342
178649.0783691406,1501243247960,0.1199337659762854,9.600010963234693,0.02282937792502986,-0.9146341463414635,0.426829268292683,-1.402439024390244
178658.8439941406,1501243247960,0.1318826435084842,9.599771985684049,0.03502211010074293,-0.853658536585366,0.3658536585365854,-1.341463414634146
178668.6096191406,1501243247960,0.1196899113327711,9.600015840327563,0.03502454864717807,-1.158536585365854,0.4878048780487805,-1.585365853658537
178678.3752441406,1501243247960.995,0.1075049354975264,9.576163154302099,0.02259089983570392,-1.036585365853659,0.4878048780487805,-1.524390243902439
178688.1408691406,1501243247960.995,0.1198157168247624,9.587965131446639,0.02270891960714933,-0.9756097560975611,0.426829268292683,-1.463414634146342
178697.9064941406,1501243247960.995,0.1195718621812482,9.587970008539509,0.03490409032929754,-0.9756097560975611,0.426829268292683,-1.524390243902439
178707.6721191406,1501243247960.995,0.1076229846490494,9.588208986090153,0.02271135815358447,-1.097560975609756,0.3658536585365854,-1.463414634146342
178717.4377441406,1501243247960.995,0.1196976676732395,9.575919299658585,0.02258846128926878,-0.9756097560975611,0.4878048780487805,-1.280487804878049
178727.2033691406,1501243247962.001,0.1196976676732395,9.575919299658585,0.02258846128926878,-1.219512195121951,0.5487804878048781,-1.463414634146342
178736.9689941406,1501243247962.001,0.1195718621812482,9.587970008539509,0.03490409032929754,-0.9146341463414635,0.5487804878048781,-1.402439024390244
178746.7346191406,1501243247962.001,0.1200518151278083,9.612056795022745,0.0229498362429104,-1.097560975609756,0.4878048780487805,-1.463414634146342
178756.5002441406,1501243247962.001,0.1322445473035214,9.611812940379231,0.02294739769647526,-0.9146341463414635,0.3658536585365854,-1.585365853658537
178766.2658691406,1501243247962.997,0.1194460566892568,9.600020717420433,0.04721971936932629,-0.9756097560975611,0.3048780487804879,-1.402439024390244
178776.0314941406,1501243247962.997,0.1196976676732395,9.575919299658585,0.02258846128926878,-0.853658536585366,0.426829268292683,-1.524390243902439
178785.7971191406,1501243247962.997,0.1073868863460035,9.564117322514045,0.02247044151782339,-0.9146341463414635,0.1829268292682927,-1.463414634146342
178795.5627441406,1501243247962.997,0.1196899113327711,9.600015840327563,0.03502454864717807,-0.9146341463414635,0.3658536585365854,-1.585365853658537
178805.3283691406,1501243247964.003,0.1073713736650667,9.612310403852,0.04734261623364197,-0.9146341463414635,0.2439024390243903,-1.585365853658537
178815.0939941406,1501243247964.003,0.1195641058407798,9.612066549208485,0.04734017768720683,-0.9146341463414635,0.3658536585365854,-1.402439024390244
178824.8596191406,1501243247964.003,0.1193280075377339,9.587974885632379,0.04709926105144575,-1.036585365853659,0.3048780487804879,-1.402439024390244
178834.6252441406,1501243247964.003,0.09506834867829908,9.576411886038484,0.03478850910428728,-0.9146341463414635,0.3658536585365854,-1.524390243902439
178844.3908691406,1501243247964.003,0.1196899113327711,9.600015840327563,0.03502454864717807,-1.158536585365854,0.4878048780487805,-1.402439024390244
178854.1564941406,1501243247964.998,0.1075049354975264,9.576163154302099,0.02259089983570392,-0.9146341463414635,0.2439024390243903,-1.76829268292683
178863.9221191406,1501243247964.998,0.1195718621812482,9.587970008539509,0.03490409032929754,-0.9146341463414635,0.3048780487804879,-1.463414634146342
178873.6877441406,1501243247964.998,0.119807960484294,9.612061672115615,0.03514500696505862,-0.9756097560975611,0.3658536585365854,-1.646341463414634
178883.4533691406,1501243247964.998,0.1196976676732395,9.575919299658585,0.02258846128926878,-0.9756097560975611,0.426829268292683,-1.524390243902439
178893.2189941406,1501243247964.998,0.107497179157058,9.600259694971078,0.03502698719361321,-0.9146341463414635,0.2439024390243903,-1.585365853658537
178902.9846191406,1501243247966.004,0.09518639782982201,9.588457717826538,0.03490896742216782,-0.853658536585366,0.426829268292683,-1.585365853658537
178912.7502441406,1501243247966.004,0.107497179157058,9.600259694971078,0.03502698719361321,-0.9146341463414635,0.3658536585365854,-1.463414634146342
178922.5158691406,1501243247966.004,0.1195718621812482,9.587970008539509,0.03490409032929754,-0.9756097560975611,0.2439024390243903,-1.402439024390244
178932.2814941406,1501243247966.004,0.1194460566892568,9.600020717420433,0.04721971936932629,-1.158536585365854,0.3658536585365854,-1.524390243902439
