id,time,thumb,index finger,index knuckle,middle finger,middle knuckle,ring finger,ring knuckle,pinky finger,accel x,accel y,accel z,gyro x,gyro y,gyro z
192,1518661912950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
193,1518661913030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
194,1518661913094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
195,1518661913174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
196,1518661913254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
197,1518661913334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
198,1518661913398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
199,1518661913478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
200,1518661913558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
201,1518661913622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
202,1518661913703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
203,1518661913783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
204,1518661913846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
205,1518661913926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
206,1518661914006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
207,1518661914071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
208,1518661914150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
209,1518661914231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
210,1518661914295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
211,1518661914375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
212,1518661914455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
213,1518661914519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
214,1518661914599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
215,1518661914679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
216,1518661914743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
217,1518661914823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
218,1518661914903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
219,1518661914967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
220,1518661915047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
221,1518661915127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
222,1518661915191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
223,1518661915271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
224,1518661915352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
225,1518661915415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
226,1518661915495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
227,1518661915575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
228,1518661915639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
229,1518661915720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
230,1518661915800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
231,1518661915863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
232,1518661915943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
233,1518661916023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
234,1518661916088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
235,1518661916168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
236,1518661916247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
237,1518661916311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
238,1518661916391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
239,1518661916472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
240,1518661916536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
241,1518661916616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
242,1518661916696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
243,1518661916760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
244,1518661916840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
245,1518661916920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
246,1518661917000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
247,1518661917064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
248,1518661917144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
249,1518661917225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
250,1518661917288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
251,1518661917368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
252,1518661917448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
253,1518661917512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
254,1518661917592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
255,1518661917672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
256,1518661917736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
257,1518661917816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
258,1518661917896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
259,1518661917960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
260,1518661918041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
261,1518661918120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
262,1518661918185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
263,1518661918264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
264,1518661918344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
265,1518661918408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
266,1518661918488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
267,1518661918569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
268,1518661918632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
269,1518661918713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
270,1518661918793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
271,1518661918857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
272,1518661918937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
273,1518661919017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
274,1518661919081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
275,1518661919161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
276,1518661919241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
277,1518661919305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
278,1518661919385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
279,1518661919465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
280,1518661919529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
281,1518661919609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
282,1518661919689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
283,1518661919753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
284,1518661919833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
285,1518661919912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
286,1518661919977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
287,1518661920057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
288,1518661920137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
289,1518661920201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
290,1518661920281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
291,1518661920361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
292,1518661920426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
293,1518661920505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
294,1518661920586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
295,1518661920666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
296,1518661920729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
297,1518661920809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22640.0,-8480.0,-13748.0,32767.0,-1.0,-1.0
298,1518661920890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20924.0,-15304.0,-12520.0,-245.0,632.0,-14869.0
299,1518661920969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13488.0,-21716.0,-12176.0,-10511.0,-536.0,-23361.0
300,1518661921050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23352.0,-19936.0,-10276.0,5086.0,-12362.0,-1287.0
301,1518661921129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26272.0,-17692.0,-9236.0,-4844.0,-4921.0,2115.0
302,1518661921209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23948.0,-18196.0,-10836.0,10375.0,-909.0,-4064.0
303,1518661921290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22516.0,-19140.0,-11256.0,5109.0,-3606.0,-2257.0
304,1518661921370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22204.0,-20408.0,-10240.0,-1875.0,832.0,-1829.0
305,1518661921450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23628.0,-21120.0,-9276.0,-4153.0,6620.0,-4020.0
306,1518661921530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23240.0,-23004.0,-9944.0,-9301.0,628.0,-2623.0
307,1518661921610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23324.0,-21552.0,-11944.0,2242.0,-4665.0,-130.0
308,1518661921690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22184.0,-22680.0,-12688.0,-1367.0,-3002.0,-740.0
309,1518661921770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21948.0,-21120.0,-12572.0,-5615.0,-3711.0,2524.0
310,1518661921850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22436.0,-20152.0,-11856.0,-9278.0,-14598.0,9677.0
311,1518661921946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24992.0,-19336.0,-10376.0,-21400.0,-17475.0,14990.0
312,1518661922026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23820.0,-23628.0,-9456.0,-23235.0,-18516.0,5818.0
313,1518661922106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32676.0,-21300.0,-5704.0,-21672.0,-26691.0,-7129.0
314,1518661922186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31940.0,-24272.0,9300.0,16339.0,-13790.0,9265.0
315,1518661922266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26708.0,-18460.0,4216.0,5265.0,8032.0,-7979.0
316,1518661922346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23828.0,-19056.0,520.0,4434.0,1858.0,-7031.0
317,1518661922426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26504.0,-18836.0,1640.0,3279.0,-2237.0,-1566.0
318,1518661922506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26604.0,-17928.0,2272.0,3464.0,-1358.0,-1852.0
319,1518661922586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26908.0,-18224.0,2508.0,2460.0,-1891.0,-1756.0
320,1518661922650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26656.0,-18348.0,3376.0,507.0,-1055.0,-3314.0
321,1518661922730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28012.0,-19120.0,3572.0,-3629.0,-1433.0,-4011.0
322,1518661922810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28528.0,-20176.0,2264.0,-1588.0,-1651.0,-2284.0
323,1518661922890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29548.0,-19628.0,3100.0,904.0,-1954.0,-624.0
324,1518661922970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28352.0,-18184.0,4916.0,536.0,-4849.0,2848.0
325,1518661923050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29560.0,-17368.0,4616.0,-28.0,-2735.0,-767.0
326,1518661923130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28972.0,-17288.0,4216.0,565.0,-2577.0,-1590.0
327,1518661923194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0,-18144.0,4324.0,247.0,-902.0,-1815.0
328,1518661923274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32420.0,-18408.0,5848.0,-660.0,1645.0,-5864.0
329,1518661923355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32104.0,-19444.0,5404.0,758.0,-507.0,-2997.0
330,1518661923435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30960.0,-19840.0,4852.0,992.0,813.0,-1367.0
331,1518661923515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29516.0,-19168.0,3748.0,1273.0,2205.0,-740.0
332,1518661923579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28536.0,-19392.0,3312.0,872.0,3389.0,894.0
333,1518661923659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28200.0,-19204.0,4196.0,1350.0,1609.0,3189.0
334,1518661923739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29968.0,-18804.0,4708.0,1182.0,1737.0,2253.0
335,1518661923819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29708.0,-18512.0,4132.0,3397.0,2578.0,2520.0
336,1518661923899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28748.0,-17084.0,4532.0,4207.0,1740.0,4364.0
337,1518661923963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28748.0,-15512.0,4744.0,4441.0,2059.0,5852.0
338,1518661924043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27224.0,-14056.0,4936.0,617.0,937.0,6619.0
339,1518661924123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28152.0,-13528.0,4032.0,-977.0,2732.0,6574.0
340,1518661924203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27260.0,-13544.0,3492.0,-259.0,1268.0,6306.0
341,1518661924267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26248.0,-13080.0,3732.0,3229.0,731.0,5785.0
342,1518661924347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26612.0,-12412.0,4396.0,600.0,-39.0,4583.0
343,1518661924427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25956.0,-9324.0,4056.0,783.0,978.0,993.0
344,1518661924491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26824.0,-10384.0,3872.0,-1277.0,-126.0,-222.0
345,1518661924571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27184.0,-11340.0,4128.0,-2058.0,-384.0,-68.0
346,1518661924651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26760.0,-11756.0,4068.0,-1478.0,-474.0,-966.0
347,1518661924731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27240.0,-11756.0,3816.0,-1432.0,110.0,-1685.0
348,1518661924811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26960.0,-11944.0,3956.0,-1083.0,-751.0,-1759.0
349,1518661924891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27476.0,-12868.0,3532.0,506.0,-243.0,-2946.0
350,1518661924971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27500.0,-12656.0,4064.0,1710.0,-475.0,-2920.0
351,1518661925036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27424.0,-12100.0,4040.0,1214.0,-513.0,-3514.0
352,1518661925116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27556.0,-12640.0,4672.0,1418.0,-436.0,-3447.0
353,1518661925195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27804.0,-12760.0,4768.0,19.0,-1014.0,-3267.0
354,1518661925275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27724.0,-13104.0,4348.0,-545.0,-859.0,-3725.0
355,1518661925355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27856.0,-13648.0,4464.0,-296.0,-907.0,-3477.0
356,1518661925436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28248.0,-13752.0,4796.0,-97.0,-707.0,-3159.0
357,1518661925515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28668.0,-13948.0,4636.0,-378.0,-1001.0,-2727.0
358,1518661925579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28172.0,-13836.0,5016.0,-440.0,-944.0,-2718.0
359,1518661925669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28592.0,-14428.0,4900.0,-968.0,-700.0,-3249.0
360,1518661925739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28732.0,-15352.0,4744.0,-486.0,-755.0,-3305.0
361,1518661925820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29212.0,-15448.0,4956.0,921.0,633.0,-3591.0
362,1518661925900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29136.0,-15456.0,5224.0,1523.0,365.0,-2903.0
363,1518661925980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27696.0,-15580.0,4884.0,2484.0,3035.0,-3987.0
364,1518661926060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29116.0,-14804.0,5140.0,1638.0,-867.0,-1393.0
365,1518661926124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28788.0,-14520.0,5368.0,2375.0,289.0,-2232.0
366,1518661926204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28984.0,-14540.0,5188.0,2517.0,-354.0,-1485.0
367,1518661926284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29008.0,-14412.0,5292.0,2315.0,-150.0,-2064.0
368,1518661926363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29084.0,-13896.0,5672.0,1411.0,663.0,-2142.0
369,1518661926443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29268.0,-13872.0,6056.0,-229.0,-532.0,-1967.0
370,1518661926508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29996.0,-15088.0,5864.0,395.0,357.0,-1601.0
371,1518661926588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29436.0,-14580.0,5348.0,35.0,147.0,-1075.0
372,1518661926668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29264.0,-14384.0,5796.0,-1323.0,-411.0,-783.0
373,1518661926748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29668.0,-14884.0,5720.0,-3391.0,-874.0,-676.0
374,1518661926828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30576.0,-15036.0,5612.0,-1803.0,91.0,-909.0
375,1518661926892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29712.0,-15228.0,5212.0,-1505.0,-929.0,-20.0
376,1518661926972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29936.0,-15320.0,5504.0,-198.0,151.0,-1353.0
377,1518661927052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29936.0,-15364.0,4876.0,94.0,-543.0,-1037.0
378,1518661927132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29308.0,-15420.0,6440.0,693.0,-2796.0,-1038.0
379,1518661927212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30744.0,-15020.0,6240.0,-619.0,-529.0,-2418.0
380,1518661927292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30420.0,-15236.0,5776.0,-2580.0,-2035.0,-1460.0
381,1518661927372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31944.0,-15908.0,6776.0,-4283.0,-1963.0,-1814.0
382,1518661927453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31836.0,-17384.0,5924.0,-4623.0,-2239.0,-1798.0
383,1518661927532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32292.0,-18932.0,5736.0,-2793.0,-2208.0,-746.0
384,1518661927612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32172.0,-18108.0,5360.0,-2159.0,-1251.0,-637.0
